ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalogue","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Meta: brand","Meta: product_brand","Meta: manufacturer","Meta: brand_name","Meta: product_manufacturer","Meta: _product_cat","Meta: avada_post_views_count_today_date","Meta: _source_file","Meta: _vendor_link","Meta: wp-smush-lcp-data-0320cb","Meta: _store_count_us","Meta: _store_count_uk","Meta: _store_count","Meta: _watching_count","Meta: wp-smush-lcp-data-0aec71","Meta: wp-smush-lcp-data-0e4cc8","Meta: avada_post_views_count","Meta: avada_today_post_views_count","Meta: wp-smush-lcp-data-0d29b1","Meta: wp-smush-lcp-data-09e777","Meta: wp-smush-lcp-data-0c8db8","Meta: wp-smush-lcp-data-0a8259","Meta: wp-smush-lcp-data-00502f","Meta: wp-smush-lcp-data-033ac9","Meta: wp-smush-lcp-data-027185","Meta: wp-smush-lcp-data-001cad","Meta: wp-smush-lcp-data-0d9e57","Meta: wp-smush-lcp-data-04a26b","Meta: wp-smush-lcp-data-0dbc3e","Meta: wp-smush-lcp-data-090c54","Meta: wp-smush-lcp-data-0a9a6d","Meta: wp-smush-lcp-data-0a4c37","Meta: wp-smush-lcp-data-096846","Meta: wp-smush-lcp-data-0cbc2c","Meta: wp-smush-lcp-data-0cf198","Meta: wp-smush-lcp-data-077b00","Meta: wp-smush-lcp-data-0533e7","Meta: wp-smush-lcp-data-03841f","Meta: wp-smush-lcp-data-049033","Meta: wp-smush-lcp-data-0790a2","Meta: wp-smush-lcp-data-0442c1","Meta: wp-smush-lcp-data-0700e4","Meta: wp-smush-lcp-data-02540e","Meta: wp-smush-lcp-data-05f0a8","Meta: wp-smush-lcp-data-07be9e","Meta: wp-smush-lcp-data-0e21ae","Meta: wp-smush-lcp-data-0d21ba","Meta: wp-smush-lcp-data-039773","Meta: wp-smush-lcp-data-08f93e","Meta: wp-smush-lcp-data-0ee2d8","Meta: wp-smush-lcp-data-0ce664","Meta: wp-smush-lcp-data-0ba8fc","Meta: wp-smush-lcp-data-0e8efe","Meta: wp-smush-lcp-data-09faa9","Meta: wp-smush-lcp-data-0be8e7","Meta: wp-smush-lcp-data-04c033","Meta: wp-smush-lcp-data-0b12d8","Meta: wp-smush-lcp-data-0e1575","Meta: wp-smush-lcp-data-0abee9","Meta: wp-smush-lcp-data-03c959","Meta: wp-smush-lcp-data-0b6ff4","Meta: wp-smush-lcp-data-0e4416","Meta: wp-smush-lcp-data-06b7ca","Meta: wp-smush-lcp-data-064304","Meta: wp-smush-lcp-data-00dd3f"
66980,simple,SKU-ACE-HONEYDEW-BLACK-PEPPER,,"Ace Honeydew Black Pepper",1,0,visible,"Premium Ace Honeydew Black Pepper nicotine pouches","Experience the premium quality of Ace Honeydew Black Pepper nicotine pouches. These high-quality nicotine pouches provide a satisfying and discreet nicotine experience without tobacco. Perfect for on-the-go use, these pouches offer a clean and modern alternative to traditional smoking.",,,taxable,,1,,,0,0,,,,,1,,,,All,,,"https://gianna.templweb.com/wp-content/uploads/2025/09/Ace_Honeydew_Black_Pepper_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_HOBL_SL_0080-2.jpg, https://gianna.templweb.com/wp-content/uploads/2025/09/Ace_Honeydew_Black_Pepper_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_HOBL_SL_0080-3.jpg",,,,,,,,,0,Ace,,,,,,,,,,,,,,,04-09-2025,4nx-arctic-mint-uk----4-24---free-shipping-2025-09-04T08-13-27-095Z.csv,https://twowombats.com/products/ace-nicotine-pouches-honeydew-black-pepper,,0,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""selector"": ""div.woocommerce-product-gallery__wrapper>div.woocommerce-product-gallery__image>a>img.wp-post-image"", ""selector_xpath"": ""/html/body/div[1]/div/main/div/section/div/div/div[3]/div/div[1]/div/div/div/div/div/div/a[1]/img"", ""selector_id"": """", ""selector_class"": ""wp-post-image"", ""image_url"": ""https://twowombats.com/cdn/shop/files/Ace_Honeydew_Black_Pepper_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_HOBL_SL_0080.webp?v=1750330024&width=675"", ""version"": 0}",,,,,,,,,,,
66983,simple,SKU-ACE-LIQUORICE-MINT,,"Ace Liquorice Mint",1,0,visible,"Premium Ace Liquorice Mint nicotine pouches with Mint flavor","Experience the premium quality of Ace Liquorice Mint nicotine pouches with Mint flavor. These high-quality nicotine pouches provide a satisfying and discreet nicotine experience without tobacco. Perfect for on-the-go use, these pouches offer a clean and modern alternative to traditional smoking.",,,taxable,,1,,,0,0,,,,,1,,,,All,,,"https://gianna.templweb.com/wp-content/uploads/2025/09/Ace_Liquorice_Mint_Slim_SL_4_5_Nicotine_Pouches-NPO-ACE_LIMI_SL_0096-2.jpg, https://gianna.templweb.com/wp-content/uploads/2025/09/Ace_Liquorice_Mint_Slim_SL_4_5_Nicotine_Pouches-NPO-ACE_LIMI_SL_0096-3.jpg",,,,,,,,,0,Ace,Flavor,Mint,1,0,,,,,,,,,,,04-09-2025,4nx-arctic-mint-uk----4-24---free-shipping-2025-09-04T08-13-27-095Z.csv,https://twowombats.com/products/ace-nicotine-pouches-liquorice-mint,,0,1,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""selector"": ""div.woocommerce-product-gallery__wrapper>div.woocommerce-product-gallery__image>a>img.wp-post-image"", ""selector_xpath"": ""/html/body/div[1]/div/main/div/section/div/div/div[3]/div/div[1]/div/div/div/div/div/div/a[1]/img"", ""selector_id"": """", ""selector_class"": ""wp-post-image"", ""image_url"": ""https://twowombats.com/cdn/shop/files/Ace_Liquorice_Mint_Slim_SL_4_5_Nicotine_Pouches-NPO-ACE_LIMI_SL_0096.webp?v=1750329146&width=675"", ""version"": 0}",,,,,,,,,,
66986,simple,SKU-ACE-NORDIC-FREEZE,,"Ace Nordic Freeze",1,0,visible,"Premium Ace Nordic Freeze nicotine pouches","Experience the premium quality of Ace Nordic Freeze nicotine pouches. These high-quality nicotine pouches provide a satisfying and discreet nicotine experience without tobacco. Perfect for on-the-go use, these pouches offer a clean and modern alternative to traditional smoking.",,,taxable,,1,,,0,0,,,,,1,,,,All,,,"https://gianna.templweb.com/wp-content/uploads/2025/09/Ace_Nordic_Freeze_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_NOFR_SL_0080-2.jpg, https://gianna.templweb.com/wp-content/uploads/2025/09/Ace_Nordic_Freeze_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_NOFR_SL_0080-3.jpg",,,,,,,,,0,Ace,,,,,,,,,,,,,,,04-09-2025,4nx-arctic-mint-uk----4-24---free-shipping-2025-09-04T08-13-27-095Z.csv,https://twowombats.com/products/ace-nicotine-pouches-nordic-freeze,,0,1,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""selector"": ""div.woocommerce-product-gallery__wrapper>div.woocommerce-product-gallery__image>a>img.wp-post-image"", ""selector_xpath"": ""/html/body/div[1]/div/main/div/section/div/div/div[3]/div/div[1]/div/div/div/div/div/div/a[1]/img"", ""selector_id"": """", ""selector_class"": ""wp-post-image"", ""image_url"": ""https://twowombats.com/cdn/shop/files/Ace_Nordic_Freeze_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_NOFR_SL_0080.webp?v=1750330024&width=675"", ""version"": 0}",,,,,,,,,
66989,simple,SKU-ACE-RED-APPLE-CINNAMON,,"Ace Red Apple Cinnamon",1,0,visible,"Premium Ace Red Apple Cinnamon nicotine pouches with Apple flavor","Experience the premium quality of Ace Red Apple Cinnamon nicotine pouches with Apple flavor. These high-quality nicotine pouches provide a satisfying and discreet nicotine experience without tobacco. Perfect for on-the-go use, these pouches offer a clean and modern alternative to traditional smoking.",,,taxable,,1,,,0,0,,,,,1,,,,All,,,"https://gianna.templweb.com/wp-content/uploads/2025/09/Ace_Red_Apple_Cinnamon_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_REAP_SL_0080-2.jpg, https://gianna.templweb.com/wp-content/uploads/2025/09/Ace_Red_Apple_Cinnamon_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_REAP_SL_0080-3.jpg",,,,,,,,,0,Ace,Flavor,Apple,1,0,,,,,,,,,,,04-09-2025,4nx-arctic-mint-uk----4-24---free-shipping-2025-09-04T08-13-27-095Z.csv,https://twowombats.com/products/ace-nicotine-pouches-red-apple-cinnamon,,0,1,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""selector"": ""div.woocommerce-product-gallery__wrapper>div.woocommerce-product-gallery__image>a>img.wp-post-image"", ""selector_xpath"": ""/html/body/div[1]/div/main/div/section/div/div/div[3]/div/div[1]/div/div/div/div/div/div/a[1]/img"", ""selector_id"": """", ""selector_class"": ""wp-post-image"", ""image_url"": ""https://twowombats.com/cdn/shop/files/Ace_Red_Apple_Cinnamon_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_REAP_SL_0080.webp?v=1750330023&width=675"", ""version"": 0}",,,,,,,,
66993,simple,SKU-ACE-SPEARMINT,,"Ace Spearmint",1,0,visible,"Premium Ace Spearmint nicotine pouches with Mint flavor","Experience the premium quality of Ace Spearmint nicotine pouches with Mint flavor. These high-quality nicotine pouches provide a satisfying and discreet nicotine experience without tobacco. Perfect for on-the-go use, these pouches offer a clean and modern alternative to traditional smoking.",,,taxable,,1,,,0,0,,,,,1,,,,All,,,"https://gianna.templweb.com/wp-content/uploads/2025/09/Ace_Spearmint_Slim_SL_4_5_Nicotine_Pouches-NPO-ACE_SPEA_SL_0060-2.jpg, https://gianna.templweb.com/wp-content/uploads/2025/09/Ace_Spearmint_Slim_SL_4_5_Nicotine_Pouches-NPO-ACE_SPEA_SL_0060-3.jpg, https://gianna.templweb.com/wp-content/uploads/2025/09/Ace_Spearmint_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_SPEA_SL_0080-1.jpg",,,,,,,,,0,Ace,Flavor,Mint,1,0,,,,,,,,,,,04-09-2025,4nx-arctic-mint-uk----4-24---free-shipping-2025-09-04T08-13-27-095Z.csv,https://twowombats.com/products/ace-nicotine-pouches-spearmint,,0,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""selector"": ""div.woocommerce-product-gallery__wrapper>div.woocommerce-product-gallery__image>a>img.wp-post-image"", ""selector_xpath"": ""/html/body/div[1]/div/main/div/section/div/div/div[3]/div/div[1]/div/div/div/div/div/div/a[1]/img"", ""selector_id"": """", ""selector_class"": ""wp-post-image"", ""image_url"": ""https://twowombats.com/cdn/shop/files/Ace_Spearmint_Slim_SL_4_5_Nicotine_Pouches-NPO-ACE_SPEA_SL_0060.webp?v=1750330025&width=675|https://twowombats.com/cdn/shop/files/Ace_Spearmint_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_SPEA_SL_0080.webp?v=1750330025&width=675"", ""version"": 0}",,,,,,,
66996,simple,SKU-ACE-X-BLACK-RASPBERRY-CHILLI,,"Ace X Black Raspberry Chilli",1,0,visible,"Premium Ace X Black Raspberry Chilli nicotine pouches with Berry flavor","Experience the premium quality of Ace X Black Raspberry Chilli nicotine pouches with Berry flavor. These high-quality nicotine pouches provide a satisfying and discreet nicotine experience without tobacco. Perfect for on-the-go use, these pouches offer a clean and modern alternative to traditional smoking.",,,taxable,,1,,,0,0,,,,,1,,,,All,,,"https://gianna.templweb.com/wp-content/uploads/2025/09/Ace_X_Black_Raspberry_Chilli_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_XBLX_SL_0080-2.jpg, https://gianna.templweb.com/wp-content/uploads/2025/09/Ace_X_Black_Raspberry_Chilli_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_XBLX_SL_0080-3.jpg",,,,,,,,,0,Ace,Flavor,Berry,1,0,,,,,,,,,,,04-09-2025,4nx-arctic-mint-uk----4-24---free-shipping-2025-09-04T08-13-27-095Z.csv,https://twowombats.com/products/ace-nicotine-pouches-x-black-raspberry-chilli,,0,1,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""selector"": ""div.woocommerce-product-gallery__wrapper>div.woocommerce-product-gallery__image>a>img.wp-post-image"", ""selector_xpath"": ""/html/body/div[1]/div/main/div/section/div/div/div[3]/div/div[1]/div/div/div/div/div/div/a[1]/img"", ""selector_id"": """", ""selector_class"": ""wp-post-image"", ""image_url"": ""https://twowombats.com/cdn/shop/files/Ace_X_Black_Raspberry_Chilli_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_XBLX_SL_0080.webp?v=1750329147&width=675"", ""version"": 0}",,,,,,
66999,simple,SKU-ACE-X-COOL-MINT,,"Ace X Cool Mint",1,0,visible,"Premium Ace X Cool Mint nicotine pouches with Mint flavor","Experience the premium quality of Ace X Cool Mint nicotine pouches with Mint flavor. These high-quality nicotine pouches provide a satisfying and discreet nicotine experience without tobacco. Perfect for on-the-go use, these pouches offer a clean and modern alternative to traditional smoking.",,,taxable,,1,,,0,0,,,,,1,,,,All,,,"https://gianna.templweb.com/wp-content/uploads/2025/09/Ace_X_Cool_Mint_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_XCOX_SL_0080-2.jpg, https://gianna.templweb.com/wp-content/uploads/2025/09/Ace_X_Cool_Mint_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_XCOX_SL_0080-3.jpg",,,,,,,,,0,Ace,Flavor,Mint,1,0,,,,,,,,,,,08-09-2025,4nx-arctic-mint-uk----4-24---free-shipping-2025-09-04T08-13-27-095Z.csv,https://twowombats.com/products/ace-nicotine-pouches-x-cool-mint,,0,3,3,25,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""selector"": ""div.woocommerce-product-gallery__wrapper>div.woocommerce-product-gallery__image>a>img.wp-post-image"", ""selector_xpath"": ""/html/body/div[1]/div/main/div/section/div/div/div[3]/div/div[1]/div/div/div/div/div/div/a[1]/img"", ""selector_id"": """", ""selector_class"": ""wp-post-image"", ""image_url"": ""https://twowombats.com/cdn/shop/files/Ace_X_Cool_Mint_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_XCOX_SL_0080.webp?v=1750329147&width=675"", ""version"": 0}",,,,,
67002,simple,SKU-ACE-X-COSMIC-COOL-MINT,,"Ace X Cosmic Cool Mint",1,0,visible,"Premium Ace X Cosmic Cool Mint nicotine pouches with Mint flavor","Experience the premium quality of Ace X Cosmic Cool Mint nicotine pouches with Mint flavor. These high-quality nicotine pouches provide a satisfying and discreet nicotine experience without tobacco. Perfect for on-the-go use, these pouches offer a clean and modern alternative to traditional smoking.",,,taxable,,1,,,0,0,,,,,1,,,,All,,,"https://gianna.templweb.com/wp-content/uploads/2025/09/Ace_X_Cosmic_Cool_Mint_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_XCOC_SL_0116-2.jpg, https://gianna.templweb.com/wp-content/uploads/2025/09/Ace_X_Cosmic_Cool_Mint_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_XCOC_SL_0116-3.jpg",,,,,,,,,0,Ace,Flavor,Mint,1,0,,,,,,,,,,,04-09-2025,4nx-arctic-mint-uk----4-24---free-shipping-2025-09-04T08-13-27-095Z.csv,https://twowombats.com/products/ace-nicotine-pouches-x-cosmic-cool-mint,,0,1,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""selector"": ""div.woocommerce-product-gallery__wrapper>div.woocommerce-product-gallery__image>a>img.wp-post-image"", ""selector_xpath"": ""/html/body/div[1]/div/main/div/section/div/div/div[3]/div/div[1]/div/div/div/div/div/div/a[1]/img"", ""selector_id"": """", ""selector_class"": ""wp-post-image"", ""image_url"": ""https://twowombats.com/cdn/shop/files/Ace_X_Cosmic_Cool_Mint_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_XCOC_SL_0116.webp?v=1750329147&width=675"", ""version"": 0}",,,,
67005,simple,SKU-ACE-XMAS-EDITION,,"Ace Xmas Edition",1,0,visible,"Premium Ace Xmas Edition nicotine pouches","Experience the premium quality of Ace Xmas Edition nicotine pouches. These high-quality nicotine pouches provide a satisfying and discreet nicotine experience without tobacco. Perfect for on-the-go use, these pouches offer a clean and modern alternative to traditional smoking.",,,taxable,,1,,,0,0,,,,,1,,,,All,,,"https://gianna.templweb.com/wp-content/uploads/2025/09/Ace_Xmas_Edition_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_XMED_SL_0080-2.jpg, https://gianna.templweb.com/wp-content/uploads/2025/09/Ace_Xmas_Edition_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_XMED_SL_0080-3.jpg",,,,,,,,,0,Ace,,,,,,,,,,,,,,,04-09-2025,4nx-arctic-mint-uk----4-24---free-shipping-2025-09-04T08-13-27-095Z.csv,https://twowombats.com/products/ace-nicotine-pouches-xmas-edition,,0,1,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""selector"": ""div.woocommerce-product-gallery__wrapper>div.woocommerce-product-gallery__image>a>img.wp-post-image"", ""selector_xpath"": ""/html/body/div[1]/div/main/div/section/div/div/div[3]/div/div[1]/div/div/div/div/div/div/a[1]/img"", ""selector_id"": """", ""selector_class"": ""wp-post-image"", ""image_url"": ""https://twowombats.com/cdn/shop/files/Ace_Xmas_Edition_Slim_SL_5_5_Nicotine_Pouches-NPO-ACE_XMED_SL_0080.webp?v=1750330023&width=675"", ""version"": 0}",,,
67009,simple,SKU-APRES-CACTUS-LIME,,"Apres Cactus Lime",1,0,visible,"Premium Apres Cactus Lime nicotine pouches with Lime flavor","Experience the premium quality of Apres Cactus Lime nicotine pouches with Lime flavor. These high-quality nicotine pouches provide a satisfying and discreet nicotine experience without tobacco. Perfect for on-the-go use, these pouches offer a clean and modern alternative to traditional smoking.",,,taxable,,1,,,0,0,,,,,1,,,,All,,,"https://gianna.templweb.com/wp-content/uploads/2025/09/Apres_Cactus_Lime_Slim_SL_45749_Nicotine_Pouches-NPO-APR_CALI_SL_0044-2.jpg, https://gianna.templweb.com/wp-content/uploads/2025/09/Apres_Cactus_Lime_Slim_SL_45749_Nicotine_Pouches-NPO-APR_CALI_SL_0044-3.jpg, https://gianna.templweb.com/wp-content/uploads/2025/09/Apres_Cactus_Lime_Slim_SL_45751_Nicotine_Pouches-NPO-APR_CALI_SL_0083-1.jpg",,,,,,,,,0,Apres,Flavor,Lime,1,0,,,,,,,,,,,04-09-2025,4nx-arctic-mint-uk----4-24---free-shipping-2025-09-04T08-13-27-095Z.csv,https://twowombats.com/products/apres-nicotine-pouches-cactus-lime,,0,1,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""selector"": ""div.woocommerce-product-gallery__wrapper>div.woocommerce-product-gallery__image>a>img.wp-post-image"", ""selector_xpath"": ""/html/body/div[1]/div/main/div/section/div/div/div[3]/div/div[1]/div/div/div/div/div/div/a[1]/img"", ""selector_id"": """", ""selector_class"": ""wp-post-image"", ""image_url"": ""https://twowombats.com/cdn/shop/files/Apres_Cactus_Lime_Slim_SL_45749_Nicotine_Pouches-NPO-APR_CALI_SL_0044.webp?v=1744301524&width=675|https://twowombats.com/cdn/shop/files/Apres_Cactus_Lime_Slim_SL_45751_Nicotine_Pouches-NPO-APR_CALI_SL_0083.webp?v=1744301524&width=675"", ""version"": 0}",,
67012,simple,SKU-APRES-APPLETINI,,"Apres Appletini",1,0,visible,"Premium Apres Appletini nicotine pouches with Apple flavor","Experience the premium quality of Apres Appletini nicotine pouches with Apple flavor. These high-quality nicotine pouches provide a satisfying and discreet nicotine experience without tobacco. Perfect for on-the-go use, these pouches offer a clean and modern alternative to traditional smoking.",,,taxable,,1,,,0,0,,,,,1,,,,All,,,"https://gianna.templweb.com/wp-content/uploads/2025/09/Apres_Appletini_Slim_SL_4_4_Nicotine_Pouches-NPO-APR_APPL_SL_0083-2.jpg, https://gianna.templweb.com/wp-content/uploads/2025/09/Apres_Appletini_Slim_SL_4_4_Nicotine_Pouches-NPO-APR_APPL_SL_0083-3.jpg",,,,,,,,,0,Apres,Flavor,Apple,1,0,,,,,,,,,,,04-09-2025,4nx-arctic-mint-uk----4-24---free-shipping-2025-09-04T08-13-27-095Z.csv,https://twowombats.com/products/apres-nicotine-pouches-appletini,,0,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""selector"": ""div.woocommerce-product-gallery__wrapper>div.woocommerce-product-gallery__image>a>img.wp-post-image"", ""selector_xpath"": ""/html/body/div[1]/div/main/div/section/div/div/div[3]/div/div[1]/div/div/div/div/div/div/a[1]/img"", ""selector_id"": """", ""selector_class"": ""wp-post-image"", ""image_url"": ""https://twowombats.com/cdn/shop/files/Apres_Appletini_Slim_SL_4_4_Nicotine_Pouches-NPO-APR_APPL_SL_0083.webp?v=1744301519&width=675"", ""version"": 0}",
67016,simple,SKU-APRES-COLA,,"Apres Cola",1,0,visible,"Premium Apres Cola nicotine pouches","Experience the premium quality of Apres Cola nicotine pouches. These high-quality nicotine pouches provide a satisfying and discreet nicotine experience without tobacco. Perfect for on-the-go use, these pouches offer a clean and modern alternative to traditional smoking.",,,taxable,,1,,,0,0,,,,,1,,,,All,,,"https://gianna.templweb.com/wp-content/uploads/2025/09/Apres_Cola_Slim_SL_2_4_Nicotine_Pouches-NPO-APR_COLA_SL_0044-2.jpg, https://gianna.templweb.com/wp-content/uploads/2025/09/Apres_Cola_Slim_SL_2_4_Nicotine_Pouches-NPO-APR_COLA_SL_0044-3.jpg, https://gianna.templweb.com/wp-content/uploads/2025/09/Apres_Cola_Slim_SL_4_4_Nicotine_Pouches-NPO-APR_COLA_SL_0083-1.jpg",,,,,,,,,0,Apres,,,,,,,,,,,,,,,04-09-2025,4nx-arctic-mint-uk----4-24---free-shipping-2025-09-04T08-13-27-095Z.csv,https://twowombats.com/products/apres-nicotine-pouches-cola,,0,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""selector"": ""div.woocommerce-product-gallery__wrapper>div.woocommerce-product-gallery__image>a>img.wp-post-image"", ""selector_xpath"": ""/html/body/div[1]/div/main/div/section/div/div/div[3]/div/div[1]/div/div/div/div/div/div/a[1]/img"", ""selector_id"": """", ""selector_class"": ""wp-post-image"", ""image_url"": ""https://twowombats.com/cdn/shop/files/Apres_Cola_Slim_SL_2_4_Nicotine_Pouches-NPO-APR_COLA_SL_0044.webp?v=1744301523&width=675|https://twowombats.com/cdn/shop/files/Apres_Cola_Slim_SL_4_4_Nicotine_Pouches-NPO-APR_COLA_SL_0083.webp?v=1744301523&width=675"", ""version"": 0}"
